next,productId,year,month,units,avg,count,max,min,prev
3588,60016,2021,4,622,207,3,366,110,18769
11612,60016,2021,5,3588,512,7,2306,14,622
390,60016,2021,6,11612,1290,9,3035,15,3588
3568,60016,2021,7,390,195,2,219,171,11612
9236,60017,2021,2,1731,865,2,1072,659,3464
637,60017,2021,3,9236,4618,2,7100,2136,1731
872,60017,2021,4,637,637,1,637,637,9236
1714,60017,2021,5,872,872,1,872,872,637
109,60017,2021,6,1714,571,3,1292,5,872
2712,60024,2021,2,6708,1341,5,1980,349,4450
8768,60024,2021,3,2712,904,3,1472,297,6708
1930,60024,2021,4,8768,1096,8,4270,49,2712
7560,60024,2021,5,1930,1930,1,1930,1930,8768
11512,60024,2021,6,7560,1890,4,6006,64,1930
1210,60026,2021,4,464,464,1,464,464,4597
3052,60026,2021,5,1210,1210,1,1210,1210,464
121,60030,2021,2,26,26,1,26,26,6020
1601,60030,2021,3,121,121,1,121,121,26
1420,60030,2021,5,1601,800,2,1453,148,121
14792,60030,2021,6,1420,473,3,594,337,1601
1910,60032,2021,2,2050,2050,1,2050,2050,907
115,60032,2021,3,1910,955,2,984,926,2050
2971,60032,2021,4,115,115,1,115,115,1910
8371,60032,2021,5,2971,1485,2,1961,1010,115
1762,60032,2021,6,8371,1195,7,3436,67,2971
3006,60032,2021,7,1762,440,4,1037,42,8371
8246,60038,2021,4,28,28,1,28,28,564
14,60038,2021,5,8246,8246,1,8246,8246,28
6074,60038,2021,6,14,14,1,14,14,8246
11411,60038,2021,7,6074,6074,1,6074,6074,14
4484,60045,2021,2,6050,6050,1,6050,6050,9618
141,60045,2021,3,4484,1494,3,4052,216,6050
115,60054,2021,3,740,370,2,660,80,421
4455,60054,2021,4,115,115,1,115,115,740
8517,60054,2021,5,4455,4455,1,4455,4455,115
2580,60054,2021,7,8517,8517,1,8517,8517,4455
11086,60056,2021,2,26,26,1,26,26,4028
2006,60056,2021,3,11086,2771,4,8037,42,26
2972,60056,2021,4,2006,2006,1,2006,2006,11086
19479,60063,2021,2,952,476,2,479,473,5472
7079,60063,2021,3,19479,3246,6,5940,807,952
177,60063,2021,4,7079,1769,4,5010,173,19479
19557,60063,2021,5,177,177,1,177,177,7079
6042,60063,2021,6,19557,3259,6,10047,14,177
8455,60063,2021,7,6042,2014,3,4750,339,19557
1992,60064,2021,3,18422,18422,1,18422,18422,1010
5980,60064,2021,5,1992,1992,1,1992,1992,18422
25704,60064,2021,6,5980,5980,1,5980,5980,1992
19016,60064,2021,7,25704,12852,2,23746,1958,5980
315,60066,2021,3,609,609,1,609,609,2456
25,60066,2021,5,315,315,1,315,315,609
8601,60069,2021,2,27891,3486,8,9556,-4,7492
469,60069,2021,3,8601,4300,2,8445,156,27891
3210,60069,2021,4,469,469,1,469,469,8601
625,60069,2021,8,3210,3210,1,3210,3210,469
1341,60070,2021,4,19500,19500,1,19500,19500,15804
611,60070,2021,6,1341,670,2,1335,6,19500
882,60071,2021,3,8622,1724,5,6857,55,986
5621,60071,2021,4,882,441,2,593,289,8622
2537,30134,2021,6,1977,988,2,1974,3,70
3379,30146,2021,3,4024,2012,2,3970,54,30
1020,30146,2021,4,3379,844,4,1993,24,4024
34,30146,2021,5,1020,1020,1,1020,1020,3379
226,30146,2021,6,34,34,1,34,34,1020
2716,30146,2021,7,226,113,2,169,57,34
2003,30150,2021,3,4174,1391,3,4008,26,136
2852,30150,2021,4,2003,2003,1,2003,2003,4174
4909,30150,2021,5,2852,950,3,2352,143,2003
2745,30150,2021,6,4909,981,5,2956,1,2852
2927,30158,2021,4,12343,2057,6,4352,113,7165
18,30158,2021,5,2927,2927,1,2927,2927,12343
10678,30158,2021,6,18,18,1,18,18,2927
3516,30163,2021,5,197,197,1,197,197,1478
5069,30163,2021,6,3516,879,4,3205,17,197
824,30164,2021,2,367,367,1,367,367,359
26,30164,2021,3,824,274,3,695,21,367
3978,30164,2021,4,26,26,1,26,26,824
185,30164,2021,7,3978,3978,1,3978,3978,26
2421,30165,2021,4,666,333,2,355,311,385
5141,30165,2021,6,2421,605,4,1416,3,666
3358,30165,2021,7,5141,1028,5,1753,212,2421
1596,30166,2021,7,2200,1100,2,2171,29,1254
2100,30176,2021,3,19,19,1,19,19,150
298,30176,2021,4,2100,2100,1,2100,2100,19
3031,30176,2021,5,298,99,3,186,37,2100
6937,30176,2021,6,3031,757,4,1977,37,298
37,30176,2021,8,6937,867,8,2000,74,3031
56,30177,2021,2,8820,8820,1,8820,8820,315
58,30177,2021,5,56,56,1,56,56,8820
1946,30177,2021,6,58,58,1,58,58,56
55,30177,2021,8,1946,973,2,1944,2,58
2020,30222,2021,6,66,66,1,66,66,384
66,30241,2021,3,17,17,1,17,17,88
69,30244,2021,3,12,12,1,12,12,108
4040,30321,2021,3,18360,9180,2,10280,8080,16200
12083,30321,2021,5,4040,4040,1,4040,4040,18360
19860,30321,2021,6,12083,6041,2,8043,4040,4040
2437,30321,2021,7,19860,19860,1,19860,19860,12083
65172,30346,2021,5,53950,26975,2,27500,26450,302
101,30346,2021,6,65172,16293,4,55600,2,53950
504,30360,2021,3,11233,2808,4,4088,1020,11217
55339,30360,2021,4,504,504,1,504,504,11233
10554,30360,2021,5,55339,18446,3,55160,43,504
85,30360,2021,6,10554,3518,3,8489,17,55339
4264,30360,2021,7,85,85,1,85,85,10554
184,30383,2021,2,166,166,1,166,166,18
601,30398,2021,4,15760,15760,1,15760,15760,2100
612,30398,2021,7,601,601,1,601,601,15760
3575,40002,2021,3,3581,3581,1,3581,3581,515
163,40002,2021,4,3575,1787,2,2556,1019,3581
2567,40002,2021,5,163,163,1,163,163,3575
172,40002,2021,6,2567,1283,2,1710,857,163
1192,40002,2021,7,172,172,1,172,172,2567
12025,40007,2021,2,2347,782,3,1062,570,978
8683,40007,2021,3,12025,1717,7,5236,69,2347
2953,40007,2021,4,8683,1447,6,4993,8,12025
2646,40007,2021,5,2953,738,4,1338,142,8683
3594,40007,2021,6,2646,529,5,2038,42,2953
12516,40007,2021,7,3594,898,4,2334,70,2646
12309,40008,2021,2,9268,1324,7,4184,89,1014
8449,40008,2021,3,12309,1758,7,4793,89,9268
1237,40008,2021,4,8449,2816,3,4000,1259,12309
7133,40008,2021,5,1237,1237,1,1237,1237,8449
6658,40008,2021,6,7133,1019,7,5239,32,1237
6556,40008,2021,7,6658,1331,5,4640,89,7133
660,40008,2021,8,6556,1092,6,2154,264,6658
406,40011,2021,3,2816,1408,2,1408,1408,809
1010,40011,2021,4,406,203,2,203,203,2816
416,40011,2021,5,1010,1010,1,1010,1010,406
399,40011,2021,6,416,208,2,406,10,1010
6812,40013,2021,2,1644,411,4,676,31,3768
5296,40013,2021,3,6812,1135,6,3051,149,1644
329,40013,2021,4,5296,1059,5,2034,120,6812
12229,40013,2021,5,329,164,2,239,90,5296
6905,40013,2021,6,12229,2038,6,6070,60,329
4882,40013,2021,7,6905,690,10,2278,31,12229
151,40013,2021,8,4882,697,7,2168,92,6905
1673,40014,2021,2,3913,978,4,3077,-21,928
2159,40014,2021,3,1673,557,3,1152,224,3913
731,40014,2021,4,2159,719,3,1115,112,1673
3002,40014,2021,5,731,182,4,264,86,2159
4506,40014,2021,6,3002,750,4,2251,35,731
1022,40014,2021,7,4506,2253,2,4320,186,3002
941,40016,2021,2,250,250,1,250,250,886
6808,40016,2021,3,941,188,5,487,49,250
1549,40016,2021,4,6808,972,7,2066,364,941
3178,40016,2021,5,1549,387,4,966,49,6808
17429,40016,2021,6,3178,635,5,1019,47,1549
10729,40016,2021,7,17429,8714,2,17040,389,3178
512,40016,2021,8,10729,2145,5,6226,991,17429
51,50008,2021,3,1008,504,2,670,338,3342
114,50008,2021,5,51,51,1,51,51,1008
175,50008,2021,6,114,114,1,114,114,51
3832,50013,2021,2,701,701,1,701,701,170
346,50013,2021,4,3832,1916,2,2084,1748,701
798,50013,2021,5,346,346,1,346,346,3832
61,50027,2021,3,1843,1843,1,1843,1843,1096
167,50027,2021,4,61,61,1,61,61,1843
239,50027,2021,5,167,167,1,167,167,61
913,50029,2021,4,1082,1082,1,1082,1082,2451
397,50037,2021,3,3234,3234,1,3234,3234,1609
1688,50038,2021,7,678,678,1,678,678,509
285,50054,2021,7,285,285,1,285,285,564
381,50074,2021,2,216,216,1,216,216,451
1532,50074,2021,3,381,381,1,381,381,216
32,50074,2021,6,1532,766,2,956,576,381
96,50074,2021,7,32,16,2,23,9,1532
1350,50076,2021,2,74,74,1,74,74,289
2298,50076,2021,6,1350,450,3,1152,6,74
59,50106,2021,4,257,257,1,257,257,58
343,50132,2021,3,646,215,3,447,75,371
25,50132,2021,4,343,343,1,343,343,646
94,50132,2021,5,25,25,1,25,25,343
189,50132,2021,6,94,94,1,94,94,25
385,50153,2021,5,706,706,1,706,706,4386
194,50153,2021,6,385,385,1,385,385,706
803,50167,2021,6,204,204,1,204,204,1076
79,50288,2021,3,76,76,1,76,76,236
31350,50310,2021,2,18700,18700,1,18700,18700,31330
26680,50310,2021,3,31350,15675,2,18740,12610,18700
52440,50310,2021,4,26680,26680,1,26680,26680,31350
90440,50310,2021,5,52440,52440,1,52440,52440,26680
15640,50310,2021,7,90440,45220,2,59950,30490,52440
106970,50393,2021,2,21020,21020,1,21020,21020,16200
55360,50393,2021,3,106970,26742,4,54460,2730,21020
258510,50393,2021,5,55360,55360,1,55360,55360,106970
4620,50393,2021,7,258510,129255,2,248160,10350,55360
1400,50552,2021,3,20310,10155,2,14530,5780,25580
838,50599,2021,6,417,208,2,277,140,35
417,50599,2021,7,838,419,2,420,418,417
2654,50600,2021,4,454,227,2,227,227,504
220,50601,2021,4,222,222,1,222,222,262
1786,50601,2021,5,220,220,1,220,220,222
511,50601,2021,6,1786,1786,1,1786,1786,220
2994,50601,2021,7,511,170,3,223,66,1786
872,50604,2021,4,214,214,1,214,214,9
167,50604,2021,6,872,872,1,872,872,214
345,50604,2021,7,167,167,1,167,167,872
1062,50605,2021,8,1061,353,3,532,264,266
351,50610,2021,5,351,351,1,351,351,9
213,50611,2021,6,5685,1895,3,3563,706,17
338,50624,2021,6,5,5,1,5,5,44
1669,50624,2021,7,338,169,2,225,113,5
216,50624,2021,8,1669,1669,1,1669,1669,338
31704,60004,2021,2,22781,1423,16,8010,15,21834
4002,60004,2021,3,31704,3170,10,10286,60,22781
7315,60004,2021,4,4002,571,7,2018,15,31704
35805,60004,2021,5,7315,1828,4,4229,384,4002
3649,60004,2021,6,35805,2237,16,11952,15,7315
38888,60004,2021,7,3649,1824,2,3426,223,35805
260,60004,2021,8,38888,9722,4,14544,354,3649
27325,60006,2021,2,12794,2132,6,6120,22,4562
1969,60006,2021,3,27325,3903,7,8656,1946,12794
14750,60006,2021,4,1969,393,5,1632,16,27325
11646,60006,2021,5,14750,3687,4,5036,2256,1969
16693,60006,2021,6,11646,1941,6,4495,172,14750
8914,60006,2021,7,16693,2384,7,7672,86,11646
18732,60007,2021,2,26101,3262,8,8970,-6,9975
25500,60007,2021,3,18732,3746,5,11760,3,26101
41171,60007,2021,5,25500,5100,5,22808,25,18732
4502,60007,2021,6,41171,5146,8,12710,146,25500
14440,60007,2021,7,4502,643,7,2109,141,41171
463,60011,2021,3,2918,2918,1,2918,2918,5157
8844,60011,2021,5,463,154,3,285,12,2918
3668,60011,2021,6,8844,552,16,2957,2,463
12709,60012,2021,2,10814,3604,3,6080,580,11947
1753,60012,2021,3,12709,2118,6,5031,545,10814
28,60012,2021,4,1753,438,4,987,78,12709
2131,60012,2021,5,28,28,1,28,28,1753
29,60012,2021,6,2131,532,4,1901,2,28
8964,60012,2021,7,29,29,1,29,29,2131
19678,60013,2021,2,12378,1768,7,4969,13,42719
5708,60013,2021,3,19678,2459,8,6295,68,12378
5095,60013,2021,4,5708,1427,4,2586,390,19678
17279,60013,2021,5,5095,849,6,1915,29,5708
7262,60071,2021,5,5621,2810,2,5040,581,882
208,60071,2021,6,7262,1815,4,5070,4,5621
3148,60071,2021,7,208,69,3,98,55,7262
952,60071,2021,8,3148,3148,1,3148,3148,208
240,60078,2021,2,1381,690,2,1357,24,730
28,60078,2021,3,240,80,3,120,33,1381
990,60078,2021,4,28,28,1,28,28,240
384,60078,2021,5,990,990,1,990,990,28
551,60078,2021,6,384,192,2,258,126,990
23,60078,2021,7,551,137,4,252,24,384
285,60081,2021,4,158,158,1,158,158,1600
621,60086,2021,7,5728,2864,2,5527,201,4
350,60087,2021,6,532,266,2,530,2,350
13570,60090,2021,2,15300,2185,7,3909,270,65864
20235,60090,2021,3,13570,1507,9,6334,35,15300
36237,60090,2021,4,20235,3372,6,8000,2,13570
14368,60090,2021,5,36237,6039,6,14805,90,20235
5656,60090,2021,6,14368,1436,10,6820,35,36237
17685,60090,2021,7,5656,1414,4,2930,180,14368
11997,60104,2021,2,7428,2476,3,6890,15,11510
1064,60104,2021,3,11997,1713,7,4215,32,7428
15554,60104,2021,4,1064,532,2,555,509,11997
3305,60104,2021,6,15554,2222,7,8040,7,1064
8985,60104,2021,7,3305,826,4,2100,5,15554
1988,60104,2021,8,8985,2995,3,4955,20,3305
13563,60105,2021,2,5867,838,7,2790,98,975
1105,60105,2021,3,13563,13563,1,13563,13563,5867
1404,60105,2021,4,1105,368,3,992,2,13563
11398,60105,2021,5,1404,280,5,1063,19,1105
3980,60105,2021,6,11398,1628,7,5900,37,1404
15819,60105,2021,7,3980,3980,1,3980,3980,11398
9838,60125,2021,2,1201,400,3,1048,68,13121
11078,60125,2021,3,9838,4919,2,9338,500,1201
1964,60125,2021,4,11078,2769,4,6167,26,9838
2081,60125,2021,5,1964,1964,1,1964,1964,11078
7257,60125,2021,6,2081,1040,2,2068,13,1964
9183,60125,2021,7,7257,7257,1,7257,7257,2081
5291,60125,2021,8,9183,3061,3,8467,355,7257
13291,60132,2021,2,18563,6187,3,8048,3415,10191
32310,60132,2021,3,13291,3322,4,7868,46,18563
37044,60132,2021,4,32310,10770,3,31153,201,13291
70048,60132,2021,5,37044,12348,3,34986,108,32310
23764,60132,2021,6,70048,6368,11,17055,314,37044
69935,60132,2021,7,23764,2970,8,14013,11,70048
5941,60132,2021,8,69935,11655,6,24947,148,23764
72,60145,2021,2,13868,6934,2,7930,5938,5980
10049,60150,2021,6,25103,8367,3,15393,3878,10250
29302,60150,2021,8,10049,10049,1,10049,10049,25103
4108,60153,2021,4,25,25,1,25,25,330
2165,60153,2021,6,4108,1027,4,3227,50,25
7652,60153,2021,7,2165,721,3,1217,429,4108
2458,60158,2021,5,2785,1392,2,2660,125,4000
1370,60158,2021,6,2458,819,3,2185,49,2785
2737,60159,2021,4,1775,887,2,1054,721,1976
367,60159,2021,5,2737,684,4,1959,69,1775
27,60159,2021,6,367,183,2,278,89,2737
1008,70005,2021,2,8913,1782,5,4701,4,2358
3007,70005,2021,3,1008,1008,1,1008,1008,8913
1299,70005,2021,4,3007,1002,3,1997,2,1008
126,70005,2021,5,1299,433,3,1000,6,3007
3659,70005,2021,6,126,126,1,126,126,1299
1322,70005,2021,7,3659,1219,3,2510,54,126
2012,70006,2021,2,1009,1009,1,1009,1009,1968
2256,70006,2021,3,2012,1006,2,1615,397,1009
61,70006,2021,4,2256,752,3,996,269,2012
289,70006,2021,5,61,30,2,40,21,2256
244,70006,2021,6,289,96,3,266,1,61
284,70006,2021,7,244,81,3,140,37,289
17,70006,2021,8,284,142,2,262,22,244
1435,70007,2021,2,197,65,3,98,47,234
2155,70007,2021,3,1435,239,6,564,13,197
520,70007,2021,4,2155,538,4,1010,46,1435
1206,70007,2021,5,520,520,1,520,520,2155
18,70007,2021,6,1206,402,3,1154,4,520
406,70007,2021,7,18,9,2,9,9,1206
1121,70008,2021,2,4254,531,8,3050,-2,3159
2587,70008,2021,3,1121,1121,1,1121,1121,4254
252,70008,2021,4,2587,517,5,1016,2,1121
4421,70008,2021,5,252,252,1,252,252,2587
2453,70008,2021,6,4421,736,6,3043,2,252
2563,70008,2021,7,2453,1226,2,2439,14,4421
979,70008,2021,8,2563,640,4,1244,73,2453
2003,70009,2021,2,229,114,2,205,24,795
1153,70009,2021,3,2003,400,5,1454,8,229
4,70009,2021,4,1153,1153,1,1153,1153,2003
361,70009,2021,7,4,4,1,4,4,1153
421,70009,2021,8,361,361,1,361,361,4
602,70011,2021,2,189,63,3,170,6,171
337,70011,2021,3,602,301,2,551,51,189
265,70011,2021,4,337,168,2,235,102,602
86,70011,2021,5,265,88,3,122,41,337
887,70011,2021,6,86,86,1,86,86,265
116,70011,2021,7,887,177,5,666,2,86
1461,70013,2021,2,1490,248,6,665,-4,305
2035,70013,2021,3,1461,292,5,719,146,1490
1958,70013,2021,4,2035,2035,1,2035,2035,1461
174,70013,2021,7,1958,326,6,999,2,2035
2996,70014,2021,3,1000,333,3,500,204,1385
1009,70014,2021,4,2996,1498,2,2005,991,1000
1,70016,2021,6,12,12,1,12,12,1937
3046,70016,2021,7,1,1,1,1,1,12
2769,70019,2021,2,303,303,1,303,303,188
2295,70019,2021,3,2769,923,3,2390,95,303
1528,70019,2021,4,2295,2295,1,2295,2295,2769
1411,70022,2021,2,1005,502,2,637,368,1482
1357,70022,2021,3,1411,352,4,732,156,1005
974,70022,2021,4,1357,339,4,1026,3,1411
303,70022,2021,6,974,194,5,735,2,1357
22,70022,2021,8,303,303,1,303,303,974
250,70023,2021,3,1490,745,2,870,620,834
456,70023,2021,4,250,250,1,250,250,1490
1143,70023,2021,6,456,456,1,456,456,250
2587,70023,2021,7,1143,1143,1,1143,1143,456
346,70024,2021,3,1176,392,3,935,103,168
504,70033,2021,2,535,89,6,138,39,71
196,70033,2021,3,504,504,1,504,504,535
39,70033,2021,4,196,196,1,196,196,504
8,70033,2021,5,39,39,1,39,39,196
1620,70033,2021,6,8,8,1,8,8,39
426,70033,2021,7,1620,405,4,1004,12,8
40,70033,2021,8,426,106,4,198,24,1620
1,70038,2021,3,398,199,2,292,106,136
1240,70038,2021,6,1,1,1,1,1,398
5085,70039,2021,2,2992,1496,2,1997,995,1989
890,70039,2021,3,5085,1017,5,3084,1,2992
2628,70039,2021,5,890,890,1,890,890,5085
2030,70039,2021,6,2628,657,4,2068,1,890
64,70042,2021,3,449,449,1,449,449,508
26,70043,2021,3,747,747,1,747,747,267
479,70044,2021,2,396,132,3,212,60,195
479,70044,2021,3,479,479,1,479,479,396
118,70050,2021,2,41,41,1,41,41,10040
10,70050,2021,3,118,118,1,118,118,41
1121,70050,2021,5,10,10,1,10,10,118
11,70050,2021,6,1121,560,2,1120,1,10
48,70050,2021,7,11,5,2,9,2,1121
8,70050,2021,8,48,48,1,48,48,11
1898,70058,2021,3,1742,580,3,968,241,535
30,70058,2021,4,1898,949,2,1293,605,1742
877,70058,2021,5,30,30,1,30,30,1898
3673,70058,2021,7,877,438,2,515,362,30
91,70058,2021,8,3673,918,4,2066,61,877
180,70078,2021,4,370,370,1,370,370,1022
396,70078,2021,6,180,180,1,180,180,370
932,70079,2021,3,736,736,1,736,736,641
333,70079,2021,6,932,466,2,567,365,736
1004,70082,2021,2,134,134,1,134,134,317
187,70085,2021,3,187,187,1,187,187,117
1268,70090,2021,2,414,414,1,414,414,300
8,70090,2021,3,1268,1268,1,1268,1268,414
250,70090,2021,4,8,8,1,8,8,1268
1016,70144,2021,6,95,47,2,93,2,1000
53,70156,2021,3,3478,3478,1,3478,3478,159
180,70164,2021,3,1103,551,2,631,472,451
452,70164,2021,5,180,180,1,180,180,1103
834,70164,2021,7,452,452,1,452,452,180
4157,80003,2021,2,3260,3260,1,3260,3260,5913
17,90005,2021,2,9,1,6,3,1,11
1,90009,2021,3,3,3,1,3,3,1
4,90013,2021,2,2,1,2,1,1,1
1,90013,2021,3,4,4,1,4,4,2
1,90013,2021,4,1,1,1,1,1,4
2,90013,2021,5,1,1,1,1,1,1
3,90013,2021,6,2,2,1,2,2,1
5,90014,2021,2,2,1,2,1,1,3
3,90014,2021,3,5,2,2,4,1,2
3,90014,2021,4,3,1,3,1,1,5
3,90014,2021,5,3,1,3,1,1,3
1,90014,2021,6,3,1,3,1,1,3
36,90026,2021,2,19,2,9,6,1,7
12,90026,2021,3,36,6,6,23,1,19
2,90026,2021,4,12,4,3,10,1,36
14,90041,2021,2,3,1,3,1,1,6
10,90041,2021,3,14,2,7,6,1,3
5,90041,2021,4,10,1,7,3,1,14
7,90041,2021,5,5,1,4,2,1,10
1,90041,2021,6,7,2,3,5,1,5
2,90043,2021,4,5,1,5,1,1,1
2,90043,2021,5,2,1,2,1,1,5
1,90043,2021,6,2,2,1,2,2,2
1,90043,2021,7,1,1,1,1,1,2
5,90044,2021,4,1,1,1,1,1,8
1,90044,2021,6,5,1,4,2,1,1
4,90044,2021,7,1,1,1,1,1,5
1,90044,2021,8,4,1,4,1,1,1
2,90049,2021,7,1,1,1,1,1,1
1,90049,2021,8,2,2,1,2,2,1
5963,G02,2021,6,1737,434,4,1000,52,3618
5931,G02,2021,7,5963,1490,4,4610,40,1737
1829,g02,2021,8,5931,539,11,1435,1,5963
172688,HIZ 01,2021,3,1,1,1,1,1,640
2,HIZ 01,2021,4,172688,57562,3,172686,1,1
1,HIZ 01,2021,5,2,2,1,2,2,172688
660,HIZ 99,2021,3,31580,15790,2,30920,660,605
520,HIZ 99,2021,4,660,660,1,660,660,31580
1280,HIZ 99,2021,5,520,520,1,520,520,660
1280,HIZ 99,2021,6,1280,1280,1,1280,1280,520
640,HIZ 99,2021,7,1280,1280,1,1280,1280,1280
2,K04,2021,5,435,435,1,435,435,3
184,K04,2021,6,2,2,1,2,2,435
97,K04,2021,7,184,184,1,184,184,2
40066,T01,2021,2,614,102,6,310,4,3068
43991,T01,2021,3,40066,2861,14,30004,4,614
10345,T01,2021,4,43991,2587,17,35003,1,40066
7951,T01,2021,5,10345,544,19,5842,5,43991
4743,T01,2021,6,7951,418,19,1750,4,10345
20144,T01,2021,7,4743,296,16,1250,1,7951
867,T01,2021,8,20144,1007,20,5091,1,4743
6346,T02,2021,2,3060,612,5,2473,21,3557
1427,T02,2021,3,6346,634,10,2500,28,3060
904,T02,2021,4,1427,109,13,318,12,6346
479,T02,2021,5,904,180,5,386,66,1427
14240,T02,2021,6,479,68,7,140,10,904
2294,T02,2021,7,14240,1186,12,3358,6,479
96,T02,2021,8,2294,152,15,1030,3,14240
15128,T06,2021,2,4169,189,22,1255,1,5238
2478,T06,2021,3,15128,1163,13,6200,1,4169
194,T06,2021,4,2478,275,9,856,16,15128
100,T06,2021,5,194,32,6,102,4,2478
230,T06,2021,6,100,100,1,100,100,194
1567,T07,2021,4,189,31,6,76,1,5806
2313,T08,2021,4,633,70,9,283,5,2646
1387,T08,2021,5,2313,210,11,800,4,633
320,T08,2021,6,1387,198,7,972,4,2313
1374,T08,2021,7,320,160,2,210,110,1387
9143,60013,2021,6,17279,2468,7,9896,58,5095
3697,60013,2021,7,9143,1828,5,5229,148,17279
14688,60014,2021,2,15386,3846,4,8380,4,7774
20888,60014,2021,3,14688,2937,5,7649,40,15386
1510,60014,2021,4,20888,5222,4,15950,198,14688
30964,60014,2021,5,1510,755,2,1118,392,20888
28699,60014,2021,6,30964,3440,9,16180,20,1510
2433,60014,2021,7,28699,2869,10,19286,6,30964
12775,60018,2021,2,3388,1694,2,3205,183,27325
8021,60018,2021,3,12775,1596,8,5950,54,3388
126,60018,2021,4,8021,1604,5,4034,180,12775
23025,60018,2021,5,126,126,1,126,126,8021
14075,60018,2021,6,23025,2558,9,5946,33,126
29471,60018,2021,7,14075,2815,5,9748,79,23025
5129,60018,2021,8,29471,5894,5,19754,512,14075
26096,60019,2021,2,32356,2311,14,8498,154,44978
16412,60019,2021,3,26096,1864,14,5497,272,32356
21022,60019,2021,4,16412,1492,11,7850,34,26096
33258,60019,2021,5,21022,1617,13,4986,10,16412
4279,60019,2021,6,33258,2558,13,6085,39,21022
19955,60019,2021,7,4279,713,6,1403,134,33258
436,60019,2021,8,19955,1535,13,3742,133,4279
27082,60021,2021,2,18686,1557,12,8771,4,7431
9428,60021,2021,3,27082,2708,10,13013,190,18686
8832,60021,2021,4,9428,1047,9,4172,45,27082
14857,60021,2021,5,8832,1472,6,5230,2,9428
892,60021,2021,6,14857,1485,10,5950,138,8832
5646,60021,2021,7,892,297,3,704,94,14857
1618,60021,2021,8,5646,1411,4,3464,142,892
47340,60022,2021,2,35696,2549,14,5974,134,75218
27328,60022,2021,3,47340,2784,17,19945,4,35696
12813,60022,2021,4,27328,2277,12,9010,4,47340
32741,60022,2021,5,12813,1423,9,5640,118,27328
17396,60022,2021,6,32741,2182,15,9963,15,12813
18061,60022,2021,7,17396,1581,11,6969,24,32741
2237,60022,2021,8,18061,1389,13,3992,24,17396
25396,60033,2021,2,9512,864,11,2532,4,7291
15279,60033,2021,3,25396,1814,14,6150,94,9512
5165,60033,2021,4,15279,1909,8,8104,92,25396
5240,60033,2021,5,5165,860,6,2402,92,15279
9214,60033,2021,6,5240,1310,4,3321,192,5165
15894,60033,2021,7,9214,1316,7,4184,95,5240
476,60033,2021,8,15894,1986,8,6499,188,9214
3563,60036,2021,2,4961,1653,3,2966,16,18507
4224,60036,2021,3,3563,3563,1,3563,3563,4961
4030,60036,2021,5,4224,2112,2,2200,2024,3563
1003,60040,2021,2,0,0,1,0,0,997
620,60041,2021,6,163,163,1,163,163,540
403,60042,2021,2,3709,741,5,1278,17,3150
1176,60042,2021,3,403,134,3,192,19,3709
6261,60042,2021,4,1176,235,5,530,17,403
437,60042,2021,5,6261,1565,4,2129,1018,1176
33,60042,2021,6,437,218,2,379,58,6261
22183,60048,2021,2,586,195,3,238,115,8627
690,60048,2021,3,22183,3169,7,10975,115,586
1361,60048,2021,4,690,690,1,690,690,22183
4339,60048,2021,5,1361,1361,1,1361,1361,690
3992,60048,2021,6,4339,1084,4,3283,274,1361
5696,60048,2021,7,3992,1996,2,2010,1982,4339
8180,60049,2021,2,10458,3486,3,8120,44,19984
16912,60049,2021,3,8180,2045,4,3120,2,10458
2084,60049,2021,5,16912,8456,2,12120,4792,8180
2029,60049,2021,6,2084,2084,1,2084,2084,16912
6869,60049,2021,7,2029,2029,1,2029,2029,2084
2326,60050,2021,2,1311,655,2,928,383,7617
14,60050,2021,3,2326,1163,2,2165,161,1311
2000,60050,2021,6,14,14,1,14,14,2326
2688,60050,2021,7,2000,2000,1,2000,2000,14
3115,60051,2021,2,4029,2014,2,3255,774,6707
6959,60051,2021,3,3115,778,4,1657,70,4029
5633,60051,2021,4,6959,1391,5,4301,99,3115
4412,60051,2021,5,5633,1408,4,4396,77,6959
3927,60051,2021,6,4412,1470,3,2330,78,5633
12785,60051,2021,7,3927,1309,3,3083,380,4412
539,60051,2021,8,12785,2557,5,6156,4,3927
32215,60052,2021,2,5258,751,7,2700,26,8562
2136,60052,2021,3,32215,3579,9,12550,133,5258
3041,60052,2021,4,2136,2136,1,2136,2136,32215
3832,60052,2021,5,3041,760,4,1749,136,2136
1479,60052,2021,6,3832,547,7,1536,270,3041
6034,60052,2021,7,1479,493,3,670,269,3832
72,60058,2021,3,9090,4545,2,8950,140,553
918,60058,2021,5,72,72,1,72,72,9090
12498,60058,2021,6,918,918,1,918,918,72
1970,60065,2021,3,900,450,2,450,450,2011
734,60065,2021,5,1970,1970,1,1970,1970,900
1968,60065,2021,6,734,183,4,606,21,1970
2386,60065,2021,7,1968,1968,1,1968,1968,734
2625,60067,2021,2,915,228,4,468,55,712
1178,60067,2021,3,2625,525,5,1980,26,915
148,60067,2021,4,1178,294,4,1114,8,2625
2116,60067,2021,5,148,74,2,80,68,1178
1069,60067,2021,6,2116,302,7,1240,5,148
6970,60067,2021,7,1069,178,6,269,14,2116
675,60068,2021,3,3325,665,5,2597,30,1840
414,60068,2021,4,675,675,1,675,675,3325
33,60068,2021,6,414,414,1,414,414,675
