date;next;productId;units;avg;count;max;min;prev
2021-4;3588;60016;622;207;3;366;110;18769
2021-5;11612;60016;3588;512;7;2306;14;622
2021-6;390;60016;11612;1290;9;3035;15;3588
2021-7;3568;60016;390;195;2;219;171;11612
2021-2;9236;60017;1731;865;2;1072;659;3464
2021-3;637;60017;9236;4618;2;7100;2136;1731
2021-4;872;60017;637;637;1;637;637;9236
2021-5;1714;60017;872;872;1;872;872;637
2021-6;109;60017;1714;571;3;1292;5;872
2021-2;2712;60024;6708;1341;5;1980;349;4450
2021-3;8768;60024;2712;904;3;1472;297;6708
2021-4;1930;60024;8768;1096;8;4270;49;2712
2021-5;7560;60024;1930;1930;1;1930;1930;8768
2021-6;11512;60024;7560;1890;4;6006;64;1930
2021-4;1210;60026;464;464;1;464;464;4597
2021-5;3052;60026;1210;1210;1;1210;1210;464
2021-2;121;60030;26;26;1;26;26;6020
2021-3;1601;60030;121;121;1;121;121;26
2021-5;1420;60030;1601;800;2;1453;148;121
2021-6;14792;60030;1420;473;3;594;337;1601
2021-2;1910;60032;2050;2050;1;2050;2050;907
2021-3;115;60032;1910;955;2;984;926;2050
2021-4;2971;60032;115;115;1;115;115;1910
2021-5;8371;60032;2971;1485;2;1961;1010;115
2021-6;1762;60032;8371;1195;7;3436;67;2971
2021-7;3006;60032;1762;440;4;1037;42;8371
2021-4;8246;60038;28;28;1;28;28;564
2021-5;14;60038;8246;8246;1;8246;8246;28
2021-6;6074;60038;14;14;1;14;14;8246
2021-7;11411;60038;6074;6074;1;6074;6074;14
2021-2;4484;60045;6050;6050;1;6050;6050;9618
2021-3;141;60045;4484;1494;3;4052;216;6050
2021-3;115;60054;740;370;2;660;80;421
2021-4;4455;60054;115;115;1;115;115;740
2021-5;8517;60054;4455;4455;1;4455;4455;115
2021-7;2580;60054;8517;8517;1;8517;8517;4455
2021-2;11086;60056;26;26;1;26;26;4028
2021-3;2006;60056;11086;2771;4;8037;42;26
2021-4;2972;60056;2006;2006;1;2006;2006;11086
2021-2;19479;60063;952;476;2;479;473;5472
2021-3;7079;60063;19479;3246;6;5940;807;952
2021-4;177;60063;7079;1769;4;5010;173;19479
2021-5;19557;60063;177;177;1;177;177;7079
2021-6;6042;60063;19557;3259;6;10047;14;177
2021-7;8455;60063;6042;2014;3;4750;339;19557
2021-3;1992;60064;18422;18422;1;18422;18422;1010
2021-5;5980;60064;1992;1992;1;1992;1992;18422
2021-6;25704;60064;5980;5980;1;5980;5980;1992
2021-7;19016;60064;25704;12852;2;23746;1958;5980
2021-3;315;60066;609;609;1;609;609;2456
2021-5;25;60066;315;315;1;315;315;609
2021-2;8601;60069;27891;3486;8;9556;-4;7492
2021-3;469;60069;8601;4300;2;8445;156;27891
2021-4;3210;60069;469;469;1;469;469;8601
2021-8;625;60069;3210;3210;1;3210;3210;469
2021-4;1341;60070;19500;19500;1;19500;19500;15804
2021-6;611;60070;1341;670;2;1335;6;19500
2021-3;882;60071;8622;1724;5;6857;55;986
2021-4;5621;60071;882;441;2;593;289;8622
2021-6;2537;30134;1977;988;2;1974;3;70
2021-3;3379;30146;4024;2012;2;3970;54;30
2021-4;1020;30146;3379;844;4;1993;24;4024
2021-5;34;30146;1020;1020;1;1020;1020;3379
2021-6;226;30146;34;34;1;34;34;1020
2021-7;2716;30146;226;113;2;169;57;34
2021-3;2003;30150;4174;1391;3;4008;26;136
2021-4;2852;30150;2003;2003;1;2003;2003;4174
2021-5;4909;30150;2852;950;3;2352;143;2003
2021-6;2745;30150;4909;981;5;2956;1;2852
2021-4;2927;30158;12343;2057;6;4352;113;7165
2021-5;18;30158;2927;2927;1;2927;2927;12343
2021-6;10678;30158;18;18;1;18;18;2927
2021-5;3516;30163;197;197;1;197;197;1478
2021-6;5069;30163;3516;879;4;3205;17;197
2021-2;824;30164;367;367;1;367;367;359
2021-3;26;30164;824;274;3;695;21;367
2021-4;3978;30164;26;26;1;26;26;824
2021-7;185;30164;3978;3978;1;3978;3978;26
2021-4;2421;30165;666;333;2;355;311;385
2021-6;5141;30165;2421;605;4;1416;3;666
2021-7;3358;30165;5141;1028;5;1753;212;2421
2021-7;1596;30166;2200;1100;2;2171;29;1254
2021-3;2100;30176;19;19;1;19;19;150
2021-4;298;30176;2100;2100;1;2100;2100;19
2021-5;3031;30176;298;99;3;186;37;2100
2021-6;6937;30176;3031;757;4;1977;37;298
2021-8;37;30176;6937;867;8;2000;74;3031
2021-2;56;30177;8820;8820;1;8820;8820;315
2021-5;58;30177;56;56;1;56;56;8820
2021-6;1946;30177;58;58;1;58;58;56
2021-8;55;30177;1946;973;2;1944;2;58
2021-6;2020;30222;66;66;1;66;66;384
2021-3;66;30241;17;17;1;17;17;88
2021-3;69;30244;12;12;1;12;12;108
2021-3;4040;30321;18360;9180;2;10280;8080;16200
2021-5;12083;30321;4040;4040;1;4040;4040;18360
2021-6;19860;30321;12083;6041;2;8043;4040;4040
2021-7;2437;30321;19860;19860;1;19860;19860;12083
2021-5;65172;30346;53950;26975;2;27500;26450;302
2021-6;101;30346;65172;16293;4;55600;2;53950
2021-3;504;30360;11233;2808;4;4088;1020;11217
2021-4;55339;30360;504;504;1;504;504;11233
2021-5;10554;30360;55339;18446;3;55160;43;504
2021-6;85;30360;10554;3518;3;8489;17;55339
2021-7;4264;30360;85;85;1;85;85;10554
2021-2;184;30383;166;166;1;166;166;18
2021-4;601;30398;15760;15760;1;15760;15760;2100
2021-7;612;30398;601;601;1;601;601;15760
2021-3;3575;40002;3581;3581;1;3581;3581;515
2021-4;163;40002;3575;1787;2;2556;1019;3581
2021-5;2567;40002;163;163;1;163;163;3575
2021-6;172;40002;2567;1283;2;1710;857;163
2021-7;1192;40002;172;172;1;172;172;2567
2021-2;12025;40007;2347;782;3;1062;570;978
2021-3;8683;40007;12025;1717;7;5236;69;2347
2021-4;2953;40007;8683;1447;6;4993;8;12025
2021-5;2646;40007;2953;738;4;1338;142;8683
2021-6;3594;40007;2646;529;5;2038;42;2953
2021-7;12516;40007;3594;898;4;2334;70;2646
2021-2;12309;40008;9268;1324;7;4184;89;1014
2021-3;8449;40008;12309;1758;7;4793;89;9268
2021-4;1237;40008;8449;2816;3;4000;1259;12309
2021-5;7133;40008;1237;1237;1;1237;1237;8449
2021-6;6658;40008;7133;1019;7;5239;32;1237
2021-7;6556;40008;6658;1331;5;4640;89;7133
2021-8;660;40008;6556;1092;6;2154;264;6658
2021-3;406;40011;2816;1408;2;1408;1408;809
2021-4;1010;40011;406;203;2;203;203;2816
2021-5;416;40011;1010;1010;1;1010;1010;406
2021-6;399;40011;416;208;2;406;10;1010
2021-2;6812;40013;1644;411;4;676;31;3768
2021-3;5296;40013;6812;1135;6;3051;149;1644
2021-4;329;40013;5296;1059;5;2034;120;6812
2021-5;12229;40013;329;164;2;239;90;5296
2021-6;6905;40013;12229;2038;6;6070;60;329
2021-7;4882;40013;6905;690;10;2278;31;12229
2021-8;151;40013;4882;697;7;2168;92;6905
2021-2;1673;40014;3913;978;4;3077;-21;928
2021-3;2159;40014;1673;557;3;1152;224;3913
2021-4;731;40014;2159;719;3;1115;112;1673
2021-5;3002;40014;731;182;4;264;86;2159
2021-6;4506;40014;3002;750;4;2251;35;731
2021-7;1022;40014;4506;2253;2;4320;186;3002
2021-2;941;40016;250;250;1;250;250;886
2021-3;6808;40016;941;188;5;487;49;250
2021-4;1549;40016;6808;972;7;2066;364;941
2021-5;3178;40016;1549;387;4;966;49;6808
2021-6;17429;40016;3178;635;5;1019;47;1549
2021-7;10729;40016;17429;8714;2;17040;389;3178
2021-8;512;40016;10729;2145;5;6226;991;17429
2021-3;51;50008;1008;504;2;670;338;3342
2021-5;114;50008;51;51;1;51;51;1008
2021-6;175;50008;114;114;1;114;114;51
2021-2;3832;50013;701;701;1;701;701;170
2021-4;346;50013;3832;1916;2;2084;1748;701
2021-5;798;50013;346;346;1;346;346;3832
2021-3;61;50027;1843;1843;1;1843;1843;1096
2021-4;167;50027;61;61;1;61;61;1843
2021-5;239;50027;167;167;1;167;167;61
2021-4;913;50029;1082;1082;1;1082;1082;2451
2021-3;397;50037;3234;3234;1;3234;3234;1609
2021-7;1688;50038;678;678;1;678;678;509
2021-7;285;50054;285;285;1;285;285;564
2021-2;381;50074;216;216;1;216;216;451
2021-3;1532;50074;381;381;1;381;381;216
2021-6;32;50074;1532;766;2;956;576;381
2021-7;96;50074;32;16;2;23;9;1532
2021-2;1350;50076;74;74;1;74;74;289
2021-6;2298;50076;1350;450;3;1152;6;74
2021-4;59;50106;257;257;1;257;257;58
2021-3;343;50132;646;215;3;447;75;371
2021-4;25;50132;343;343;1;343;343;646
2021-5;94;50132;25;25;1;25;25;343
2021-6;189;50132;94;94;1;94;94;25
2021-5;385;50153;706;706;1;706;706;4386
2021-6;194;50153;385;385;1;385;385;706
2021-6;803;50167;204;204;1;204;204;1076
2021-3;79;50288;76;76;1;76;76;236
2021-2;31350;50310;18700;18700;1;18700;18700;31330
2021-3;26680;50310;31350;15675;2;18740;12610;18700
2021-4;52440;50310;26680;26680;1;26680;26680;31350
2021-5;90440;50310;52440;52440;1;52440;52440;26680
2021-7;15640;50310;90440;45220;2;59950;30490;52440
2021-2;106970;50393;21020;21020;1;21020;21020;16200
2021-3;55360;50393;106970;26742;4;54460;2730;21020
2021-5;258510;50393;55360;55360;1;55360;55360;106970
2021-7;4620;50393;258510;129255;2;248160;10350;55360
2021-3;1400;50552;20310;10155;2;14530;5780;25580
2021-6;838;50599;417;208;2;277;140;35
2021-7;417;50599;838;419;2;420;418;417
2021-4;2654;50600;454;227;2;227;227;504
2021-4;220;50601;222;222;1;222;222;262
2021-5;1786;50601;220;220;1;220;220;222
2021-6;511;50601;1786;1786;1;1786;1786;220
2021-7;2994;50601;511;170;3;223;66;1786
2021-4;872;50604;214;214;1;214;214;9
2021-6;167;50604;872;872;1;872;872;214
2021-7;345;50604;167;167;1;167;167;872
2021-8;1062;50605;1061;353;3;532;264;266
2021-5;351;50610;351;351;1;351;351;9
2021-6;213;50611;5685;1895;3;3563;706;17
2021-6;338;50624;5;5;1;5;5;44
2021-7;1669;50624;338;169;2;225;113;5
2021-8;216;50624;1669;1669;1;1669;1669;338
2021-2;31704;60004;22781;1423;16;8010;15;21834
2021-3;4002;60004;31704;3170;10;10286;60;22781
2021-4;7315;60004;4002;571;7;2018;15;31704
2021-5;35805;60004;7315;1828;4;4229;384;4002
2021-6;3649;60004;35805;2237;16;11952;15;7315
2021-7;38888;60004;3649;1824;2;3426;223;35805
2021-8;260;60004;38888;9722;4;14544;354;3649
2021-2;27325;60006;12794;2132;6;6120;22;4562
2021-3;1969;60006;27325;3903;7;8656;1946;12794
2021-4;14750;60006;1969;393;5;1632;16;27325
2021-5;11646;60006;14750;3687;4;5036;2256;1969
2021-6;16693;60006;11646;1941;6;4495;172;14750
2021-7;8914;60006;16693;2384;7;7672;86;11646
2021-2;18732;60007;26101;3262;8;8970;-6;9975
2021-3;25500;60007;18732;3746;5;11760;3;26101
2021-5;41171;60007;25500;5100;5;22808;25;18732
2021-6;4502;60007;41171;5146;8;12710;146;25500
2021-7;14440;60007;4502;643;7;2109;141;41171
2021-3;463;60011;2918;2918;1;2918;2918;5157
2021-5;8844;60011;463;154;3;285;12;2918
2021-6;3668;60011;8844;552;16;2957;2;463
2021-2;12709;60012;10814;3604;3;6080;580;11947
2021-3;1753;60012;12709;2118;6;5031;545;10814
2021-4;28;60012;1753;438;4;987;78;12709
2021-5;2131;60012;28;28;1;28;28;1753
2021-6;29;60012;2131;532;4;1901;2;28
2021-7;8964;60012;29;29;1;29;29;2131
2021-2;19678;60013;12378;1768;7;4969;13;42719
2021-3;5708;60013;19678;2459;8;6295;68;12378
2021-4;5095;60013;5708;1427;4;2586;390;19678
2021-5;17279;60013;5095;849;6;1915;29;5708
2021-5;7262;60071;5621;2810;2;5040;581;882
2021-6;208;60071;7262;1815;4;5070;4;5621
2021-7;3148;60071;208;69;3;98;55;7262
2021-8;952;60071;3148;3148;1;3148;3148;208
2021-2;240;60078;1381;690;2;1357;24;730
2021-3;28;60078;240;80;3;120;33;1381
2021-4;990;60078;28;28;1;28;28;240
2021-5;384;60078;990;990;1;990;990;28
2021-6;551;60078;384;192;2;258;126;990
2021-7;23;60078;551;137;4;252;24;384
2021-4;285;60081;158;158;1;158;158;1600
2021-7;621;60086;5728;2864;2;5527;201;4
2021-6;350;60087;532;266;2;530;2;350
2021-2;13570;60090;15300;2185;7;3909;270;65864
2021-3;20235;60090;13570;1507;9;6334;35;15300
2021-4;36237;60090;20235;3372;6;8000;2;13570
2021-5;14368;60090;36237;6039;6;14805;90;20235
2021-6;5656;60090;14368;1436;10;6820;35;36237
2021-7;17685;60090;5656;1414;4;2930;180;14368
2021-2;11997;60104;7428;2476;3;6890;15;11510
2021-3;1064;60104;11997;1713;7;4215;32;7428
2021-4;15554;60104;1064;532;2;555;509;11997
2021-6;3305;60104;15554;2222;7;8040;7;1064
2021-7;8985;60104;3305;826;4;2100;5;15554
2021-8;1988;60104;8985;2995;3;4955;20;3305
2021-2;13563;60105;5867;838;7;2790;98;975
2021-3;1105;60105;13563;13563;1;13563;13563;5867
2021-4;1404;60105;1105;368;3;992;2;13563
2021-5;11398;60105;1404;280;5;1063;19;1105
2021-6;3980;60105;11398;1628;7;5900;37;1404
2021-7;15819;60105;3980;3980;1;3980;3980;11398
2021-2;9838;60125;1201;400;3;1048;68;13121
2021-3;11078;60125;9838;4919;2;9338;500;1201
2021-4;1964;60125;11078;2769;4;6167;26;9838
2021-5;2081;60125;1964;1964;1;1964;1964;11078
2021-6;7257;60125;2081;1040;2;2068;13;1964
2021-7;9183;60125;7257;7257;1;7257;7257;2081
2021-8;5291;60125;9183;3061;3;8467;355;7257
2021-2;13291;60132;18563;6187;3;8048;3415;10191
2021-3;32310;60132;13291;3322;4;7868;46;18563
2021-4;37044;60132;32310;10770;3;31153;201;13291
2021-5;70048;60132;37044;12348;3;34986;108;32310
2021-6;23764;60132;70048;6368;11;17055;314;37044
2021-7;69935;60132;23764;2970;8;14013;11;70048
2021-8;5941;60132;69935;11655;6;24947;148;23764
2021-2;72;60145;13868;6934;2;7930;5938;5980
2021-6;10049;60150;25103;8367;3;15393;3878;10250
2021-8;29302;60150;10049;10049;1;10049;10049;25103
2021-4;4108;60153;25;25;1;25;25;330
2021-6;2165;60153;4108;1027;4;3227;50;25
2021-7;7652;60153;2165;721;3;1217;429;4108
2021-5;2458;60158;2785;1392;2;2660;125;4000
2021-6;1370;60158;2458;819;3;2185;49;2785
2021-4;2737;60159;1775;887;2;1054;721;1976
2021-5;367;60159;2737;684;4;1959;69;1775
2021-6;27;60159;367;183;2;278;89;2737
2021-2;1008;70005;8913;1782;5;4701;4;2358
2021-3;3007;70005;1008;1008;1;1008;1008;8913
2021-4;1299;70005;3007;1002;3;1997;2;1008
2021-5;126;70005;1299;433;3;1000;6;3007
2021-6;3659;70005;126;126;1;126;126;1299
2021-7;1322;70005;3659;1219;3;2510;54;126
2021-2;2012;70006;1009;1009;1;1009;1009;1968
2021-3;2256;70006;2012;1006;2;1615;397;1009
2021-4;61;70006;2256;752;3;996;269;2012
2021-5;289;70006;61;30;2;40;21;2256
2021-6;244;70006;289;96;3;266;1;61
2021-7;284;70006;244;81;3;140;37;289
2021-8;17;70006;284;142;2;262;22;244
2021-2;1435;70007;197;65;3;98;47;234
2021-3;2155;70007;1435;239;6;564;13;197
2021-4;520;70007;2155;538;4;1010;46;1435
2021-5;1206;70007;520;520;1;520;520;2155
2021-6;18;70007;1206;402;3;1154;4;520
2021-7;406;70007;18;9;2;9;9;1206
2021-2;1121;70008;4254;531;8;3050;-2;3159
2021-3;2587;70008;1121;1121;1;1121;1121;4254
2021-4;252;70008;2587;517;5;1016;2;1121
2021-5;4421;70008;252;252;1;252;252;2587
2021-6;2453;70008;4421;736;6;3043;2;252
2021-7;2563;70008;2453;1226;2;2439;14;4421
2021-8;979;70008;2563;640;4;1244;73;2453
2021-2;2003;70009;229;114;2;205;24;795
2021-3;1153;70009;2003;400;5;1454;8;229
2021-4;4;70009;1153;1153;1;1153;1153;2003
2021-7;361;70009;4;4;1;4;4;1153
2021-8;421;70009;361;361;1;361;361;4
2021-2;602;70011;189;63;3;170;6;171
2021-3;337;70011;602;301;2;551;51;189
2021-4;265;70011;337;168;2;235;102;602
2021-5;86;70011;265;88;3;122;41;337
2021-6;887;70011;86;86;1;86;86;265
2021-7;116;70011;887;177;5;666;2;86
2021-2;1461;70013;1490;248;6;665;-4;305
2021-3;2035;70013;1461;292;5;719;146;1490
2021-4;1958;70013;2035;2035;1;2035;2035;1461
2021-7;174;70013;1958;326;6;999;2;2035
2021-3;2996;70014;1000;333;3;500;204;1385
2021-4;1009;70014;2996;1498;2;2005;991;1000
2021-6;1;70016;12;12;1;12;12;1937
2021-7;3046;70016;1;1;1;1;1;12
2021-2;2769;70019;303;303;1;303;303;188
2021-3;2295;70019;2769;923;3;2390;95;303
2021-4;1528;70019;2295;2295;1;2295;2295;2769
2021-2;1411;70022;1005;502;2;637;368;1482
2021-3;1357;70022;1411;352;4;732;156;1005
2021-4;974;70022;1357;339;4;1026;3;1411
2021-6;303;70022;974;194;5;735;2;1357
2021-8;22;70022;303;303;1;303;303;974
2021-3;250;70023;1490;745;2;870;620;834
2021-4;456;70023;250;250;1;250;250;1490
2021-6;1143;70023;456;456;1;456;456;250
2021-7;2587;70023;1143;1143;1;1143;1143;456
2021-3;346;70024;1176;392;3;935;103;168
2021-2;504;70033;535;89;6;138;39;71
2021-3;196;70033;504;504;1;504;504;535
2021-4;39;70033;196;196;1;196;196;504
2021-5;8;70033;39;39;1;39;39;196
2021-6;1620;70033;8;8;1;8;8;39
2021-7;426;70033;1620;405;4;1004;12;8
2021-8;40;70033;426;106;4;198;24;1620
2021-3;1;70038;398;199;2;292;106;136
2021-6;1240;70038;1;1;1;1;1;398
2021-2;5085;70039;2992;1496;2;1997;995;1989
2021-3;890;70039;5085;1017;5;3084;1;2992
2021-5;2628;70039;890;890;1;890;890;5085
2021-6;2030;70039;2628;657;4;2068;1;890
2021-3;64;70042;449;449;1;449;449;508
2021-3;26;70043;747;747;1;747;747;267
2021-2;479;70044;396;132;3;212;60;195
2021-3;479;70044;479;479;1;479;479;396
2021-2;118;70050;41;41;1;41;41;10040
2021-3;10;70050;118;118;1;118;118;41
2021-5;1121;70050;10;10;1;10;10;118
2021-6;11;70050;1121;560;2;1120;1;10
2021-7;48;70050;11;5;2;9;2;1121
2021-8;8;70050;48;48;1;48;48;11
2021-3;1898;70058;1742;580;3;968;241;535
2021-4;30;70058;1898;949;2;1293;605;1742
2021-5;877;70058;30;30;1;30;30;1898
2021-7;3673;70058;877;438;2;515;362;30
2021-8;91;70058;3673;918;4;2066;61;877
2021-4;180;70078;370;370;1;370;370;1022
2021-6;396;70078;180;180;1;180;180;370
2021-3;932;70079;736;736;1;736;736;641
2021-6;333;70079;932;466;2;567;365;736
2021-2;1004;70082;134;134;1;134;134;317
2021-3;187;70085;187;187;1;187;187;117
2021-2;1268;70090;414;414;1;414;414;300
2021-3;8;70090;1268;1268;1;1268;1268;414
2021-4;250;70090;8;8;1;8;8;1268
2021-6;1016;70144;95;47;2;93;2;1000
2021-3;53;70156;3478;3478;1;3478;3478;159
2021-3;180;70164;1103;551;2;631;472;451
2021-5;452;70164;180;180;1;180;180;1103
2021-7;834;70164;452;452;1;452;452;180
2021-2;4157;80003;3260;3260;1;3260;3260;5913
2021-2;17;90005;9;1;6;3;1;11
2021-3;1;90009;3;3;1;3;3;1
2021-2;4;90013;2;1;2;1;1;1
2021-3;1;90013;4;4;1;4;4;2
2021-4;1;90013;1;1;1;1;1;4
2021-5;2;90013;1;1;1;1;1;1
2021-6;3;90013;2;2;1;2;2;1
2021-2;5;90014;2;1;2;1;1;3
2021-3;3;90014;5;2;2;4;1;2
2021-4;3;90014;3;1;3;1;1;5
2021-5;3;90014;3;1;3;1;1;3
2021-6;1;90014;3;1;3;1;1;3
2021-2;36;90026;19;2;9;6;1;7
2021-3;12;90026;36;6;6;23;1;19
2021-4;2;90026;12;4;3;10;1;36
2021-2;14;90041;3;1;3;1;1;6
2021-3;10;90041;14;2;7;6;1;3
2021-4;5;90041;10;1;7;3;1;14
2021-5;7;90041;5;1;4;2;1;10
2021-6;1;90041;7;2;3;5;1;5
2021-4;2;90043;5;1;5;1;1;1
2021-5;2;90043;2;1;2;1;1;5
2021-6;1;90043;2;2;1;2;2;2
2021-7;1;90043;1;1;1;1;1;2
2021-4;5;90044;1;1;1;1;1;8
2021-6;1;90044;5;1;4;2;1;1
2021-7;4;90044;1;1;1;1;1;5
2021-8;1;90044;4;1;4;1;1;1
2021-7;2;90049;1;1;1;1;1;1
2021-8;1;90049;2;2;1;2;2;1
2021-6;5963;G02;1737;434;4;1000;52;3618
2021-7;5931;G02;5963;1490;4;4610;40;1737
2021-8;1829;g02;5931;539;11;1435;1;5963
2021-3;172688;HIZ 01;1;1;1;1;1;640
2021-4;2;HIZ 01;172688;57562;3;172686;1;1
2021-5;1;HIZ 01;2;2;1;2;2;172688
2021-3;660;HIZ 99;31580;15790;2;30920;660;605
2021-4;520;HIZ 99;660;660;1;660;660;31580
2021-5;1280;HIZ 99;520;520;1;520;520;660
2021-6;1280;HIZ 99;1280;1280;1;1280;1280;520
2021-7;640;HIZ 99;1280;1280;1;1280;1280;1280
2021-5;2;K04;435;435;1;435;435;3
2021-6;184;K04;2;2;1;2;2;435
2021-7;97;K04;184;184;1;184;184;2
2021-2;40066;T01;614;102;6;310;4;3068
2021-3;43991;T01;40066;2861;14;30004;4;614
2021-4;10345;T01;43991;2587;17;35003;1;40066
2021-5;7951;T01;10345;544;19;5842;5;43991
2021-6;4743;T01;7951;418;19;1750;4;10345
2021-7;20144;T01;4743;296;16;1250;1;7951
2021-8;867;T01;20144;1007;20;5091;1;4743
2021-2;6346;T02;3060;612;5;2473;21;3557
2021-3;1427;T02;6346;634;10;2500;28;3060
2021-4;904;T02;1427;109;13;318;12;6346
2021-5;479;T02;904;180;5;386;66;1427
2021-6;14240;T02;479;68;7;140;10;904
2021-7;2294;T02;14240;1186;12;3358;6;479
2021-8;96;T02;2294;152;15;1030;3;14240
2021-2;15128;T06;4169;189;22;1255;1;5238
2021-3;2478;T06;15128;1163;13;6200;1;4169
2021-4;194;T06;2478;275;9;856;16;15128
2021-5;100;T06;194;32;6;102;4;2478
2021-6;230;T06;100;100;1;100;100;194
2021-4;1567;T07;189;31;6;76;1;5806
2021-4;2313;T08;633;70;9;283;5;2646
2021-5;1387;T08;2313;210;11;800;4;633
2021-6;320;T08;1387;198;7;972;4;2313
2021-7;1374;T08;320;160;2;210;110;1387
2021-6;9143;60013;17279;2468;7;9896;58;5095
2021-7;3697;60013;9143;1828;5;5229;148;17279
2021-2;14688;60014;15386;3846;4;8380;4;7774
2021-3;20888;60014;14688;2937;5;7649;40;15386
2021-4;1510;60014;20888;5222;4;15950;198;14688
2021-5;30964;60014;1510;755;2;1118;392;20888
2021-6;28699;60014;30964;3440;9;16180;20;1510
2021-7;2433;60014;28699;2869;10;19286;6;30964
2021-2;12775;60018;3388;1694;2;3205;183;27325
2021-3;8021;60018;12775;1596;8;5950;54;3388
2021-4;126;60018;8021;1604;5;4034;180;12775
2021-5;23025;60018;126;126;1;126;126;8021
2021-6;14075;60018;23025;2558;9;5946;33;126
2021-7;29471;60018;14075;2815;5;9748;79;23025
2021-8;5129;60018;29471;5894;5;19754;512;14075
2021-2;26096;60019;32356;2311;14;8498;154;44978
2021-3;16412;60019;26096;1864;14;5497;272;32356
2021-4;21022;60019;16412;1492;11;7850;34;26096
2021-5;33258;60019;21022;1617;13;4986;10;16412
2021-6;4279;60019;33258;2558;13;6085;39;21022
2021-7;19955;60019;4279;713;6;1403;134;33258
2021-8;436;60019;19955;1535;13;3742;133;4279
2021-2;27082;60021;18686;1557;12;8771;4;7431
2021-3;9428;60021;27082;2708;10;13013;190;18686
2021-4;8832;60021;9428;1047;9;4172;45;27082
2021-5;14857;60021;8832;1472;6;5230;2;9428
2021-6;892;60021;14857;1485;10;5950;138;8832
2021-7;5646;60021;892;297;3;704;94;14857
2021-8;1618;60021;5646;1411;4;3464;142;892
2021-2;47340;60022;35696;2549;14;5974;134;75218
2021-3;27328;60022;47340;2784;17;19945;4;35696
2021-4;12813;60022;27328;2277;12;9010;4;47340
2021-5;32741;60022;12813;1423;9;5640;118;27328
2021-6;17396;60022;32741;2182;15;9963;15;12813
2021-7;18061;60022;17396;1581;11;6969;24;32741
2021-8;2237;60022;18061;1389;13;3992;24;17396
2021-2;25396;60033;9512;864;11;2532;4;7291
2021-3;15279;60033;25396;1814;14;6150;94;9512
2021-4;5165;60033;15279;1909;8;8104;92;25396
2021-5;5240;60033;5165;860;6;2402;92;15279
2021-6;9214;60033;5240;1310;4;3321;192;5165
2021-7;15894;60033;9214;1316;7;4184;95;5240
2021-8;476;60033;15894;1986;8;6499;188;9214
2021-2;3563;60036;4961;1653;3;2966;16;18507
2021-3;4224;60036;3563;3563;1;3563;3563;4961
2021-5;4030;60036;4224;2112;2;2200;2024;3563
2021-2;1003;60040;0;0;1;0;0;997
2021-6;620;60041;163;163;1;163;163;540
2021-2;403;60042;3709;741;5;1278;17;3150
2021-3;1176;60042;403;134;3;192;19;3709
2021-4;6261;60042;1176;235;5;530;17;403
2021-5;437;60042;6261;1565;4;2129;1018;1176
2021-6;33;60042;437;218;2;379;58;6261
2021-2;22183;60048;586;195;3;238;115;8627
2021-3;690;60048;22183;3169;7;10975;115;586
2021-4;1361;60048;690;690;1;690;690;22183
2021-5;4339;60048;1361;1361;1;1361;1361;690
2021-6;3992;60048;4339;1084;4;3283;274;1361
2021-7;5696;60048;3992;1996;2;2010;1982;4339
2021-2;8180;60049;10458;3486;3;8120;44;19984
2021-3;16912;60049;8180;2045;4;3120;2;10458
2021-5;2084;60049;16912;8456;2;12120;4792;8180
2021-6;2029;60049;2084;2084;1;2084;2084;16912
2021-7;6869;60049;2029;2029;1;2029;2029;2084
2021-2;2326;60050;1311;655;2;928;383;7617
2021-3;14;60050;2326;1163;2;2165;161;1311
2021-6;2000;60050;14;14;1;14;14;2326
2021-7;2688;60050;2000;2000;1;2000;2000;14
2021-2;3115;60051;4029;2014;2;3255;774;6707
2021-3;6959;60051;3115;778;4;1657;70;4029
2021-4;5633;60051;6959;1391;5;4301;99;3115
2021-5;4412;60051;5633;1408;4;4396;77;6959
2021-6;3927;60051;4412;1470;3;2330;78;5633
2021-7;12785;60051;3927;1309;3;3083;380;4412
2021-8;539;60051;12785;2557;5;6156;4;3927
2021-2;32215;60052;5258;751;7;2700;26;8562
2021-3;2136;60052;32215;3579;9;12550;133;5258
2021-4;3041;60052;2136;2136;1;2136;2136;32215
2021-5;3832;60052;3041;760;4;1749;136;2136
2021-6;1479;60052;3832;547;7;1536;270;3041
2021-7;6034;60052;1479;493;3;670;269;3832
2021-3;72;60058;9090;4545;2;8950;140;553
2021-5;918;60058;72;72;1;72;72;9090
2021-6;12498;60058;918;918;1;918;918;72
2021-3;1970;60065;900;450;2;450;450;2011
2021-5;734;60065;1970;1970;1;1970;1970;900
2021-6;1968;60065;734;183;4;606;21;1970
2021-7;2386;60065;1968;1968;1;1968;1968;734
2021-2;2625;60067;915;228;4;468;55;712
2021-3;1178;60067;2625;525;5;1980;26;915
2021-4;148;60067;1178;294;4;1114;8;2625
2021-5;2116;60067;148;74;2;80;68;1178
2021-6;1069;60067;2116;302;7;1240;5;148
2021-7;6970;60067;1069;178;6;269;14;2116
2021-3;675;60068;3325;665;5;2597;30;1840
2021-4;414;60068;675;675;1;675;675;3325
2021-6;33;60068;414;414;1;414;414;675
2021-7;3848;60068;33;33;1;33;33;414
